usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zp,15,VE1303,Iribarren,-69.419998,10.167886,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1809,Papelón,-69.243681,8.837659,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0517,Francisco Linares Alcántara,-67.535653,10.202984,6.5,85489.60277374624,0.0,0.0,0.0,10317.633463633952,33694.0,4268448.0,2,3,194.5422412279206,18.2948418105933,0.0,0.0,0,0,0.0,0.0,0.0,10018.936741997488,
us6000t7zp,15,VE1209,José Tadeo Monagas,-66.332513,9.736527,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1501,Acevedo,-66.311134,10.204253,6.0,89509.01483597141,0.0,0.0,0.0,17061.50855587857,37896.0,3098772.0,1,4,659.9611511137439,170.23747871402549,0.0,0.0,0,0,0.0,0.0,0.0,44548.645409049466,discrepancia_poblacional
us6000t7zp,15,VE1212,Juan Germán Roscio,-67.279372,9.768926,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE2210,Peña,-69.106765,10.051532,6.0,116.95449405163527,0.0,0.0,0.0,14.102774984233633,205.0,6791.0,0,0,5.597490962309851,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1802,Araure,-69.283949,9.596697,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE2209,Nirgua,-68.64184,10.05568,7.0,42320.69686530717,0.0,0.0,4.255994008873131,1672.7890340272686,28310.0,2965572.0,0,3,467.2967714103375,52.41970643139755,222.0,0.0,0,0,4.196120487669677,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0902,Tinaquillo,-68.291215,9.911057,6.0,111499.6932093096,0.0,0.0,0.0,5573.902059238095,28007.0,5079572.0,12,72,246.18606586965913,11.690361748339352,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1118,Piritu,-69.015265,11.331223,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1115,Monseñor Iturriza,-68.599654,10.848323,6.5,20597.185344974045,0.0,0.0,0.0,1048.3540669126342,17212.0,2485696.0,0,0,275.7489211499706,29.90585195159235,0.0,0.0,0,0,0.0,0.0,0.0,16282.474410457537,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1207,Julián Mellado,-67.076706,9.375824,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1504,Brión,-66.184416,10.512717,6.0,59594.18615084048,0.0,0.0,0.0,12865.011247552853,36333.0,4551017.0,3,15,451.54069953181033,81.74351170008998,0.0,0.0,0,0,0.0,0.0,0.0,41439.772077771835,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1812,Santa Rosalía,-68.874275,8.99627,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0515,Urdaneta,-66.733628,9.55861,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1807,Ospino,-69.425653,9.269073,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1205,Leonardo Infante,-65.989634,8.48902,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1308,Torres,-70.206158,10.171735,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0509,San Casimiro,-66.94464,9.970434,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1106,Colina,-69.48154,11.326493,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE0903,Girardot,-68.367202,8.824632,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1211,José Félix Ribas,-65.751828,9.34685,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0507,Libertador,-67.567654,10.169249,6.5,96950.39745723084,0.0,0.0,0.0,11519.027813747627,37252.0,5405272.0,9,10,290.3095469858048,16.26458007426617,0.0,0.0,0,0,0.0,0.0,0.0,13185.493898934685,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1516,Pedro Gual,-65.69399,10.084977,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1104,Cacique Manaure,-68.549219,10.983244,6.5,12938.332705823705,0.0,0.0,0.0,1136.8208600677738,5644.0,720923.0,0,0,106.16313490276715,28.805293309860904,0.0,0.0,0,0,0.0,0.0,0.0,323.67259609140456,discrepancia_poblacional
us6000t7zp,15,VE1510,Bolivariano Guaicaipuro,-67.038966,10.261569,6.5,191168.4858017885,0.0,0.0,0.0,33567.152448214074,60611.0,8572898.0,28,42,680.0299370725947,91.51343841240472,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1309,Urdaneta,-69.577037,10.58366,6.5,4855.931475287303,0.0,0.0,0.0,635.9538751084136,6115.0,310448.0,0,0,139.1642809227477,20.63151403634099,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1302,Crespo,-69.15582,10.327583,6.0,0.0,0.0,0.0,0.0,8.194298998653721,487.0,0.0,0,0,8.908684604249217,4.715616754788045,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE2203,Bruzual,-68.874537,10.17393,6.5,50430.54150550719,0.0,0.0,0.0,2400.7164916363517,32259.0,3650182.0,9,11,405.8998386216032,54.14611110551121,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1814,Turen,-68.899517,9.239264,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0814,Valencia,-67.9748,9.997804,6.5,743515.9798485786,0.0,0.0,0.0,72320.6860947234,208309.0,39127282.0,109,287,1731.4067364488637,84.71390688108767,0.0,0.0,0,0,0.0,0.0,0.0,81493.4635635363,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1111,Jacura,-68.942898,11.015862,6.0,4800.439816489816,0.0,0.0,0.0,518.2414421600112,3165.0,226085.0,0,0,92.66756908395958,10.690970399834367,0.0,0.0,0,0,0.0,0.0,0.0,55.47572536487132,discrepancia_poblacional
us6000t7zp,15,VE0809,Montalbán,-68.313397,10.215459,6.5,38129.992923735175,0.0,0.0,0.0,2877.2774479478326,15147.0,2307149.0,1,12,170.01875028049704,12.576861611716971,0.0,0.0,0,0,0.0,0.0,0.0,183.6005825563334,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1512,Lander,-66.698727,10.056594,6.0,44172.93483015895,0.0,0.0,0.0,7974.0694247334095,15292.0,2527989.0,0,2,125.96924646800366,17.52638165171849,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE2212,Sucre,-68.799951,10.250506,6.5,26788.975109589286,0.0,0.0,0.0,1151.7203434371781,10180.0,1037112.0,0,0,125.10169340275411,16.481247687029526,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional,discrepancia_poblacional"
us6000t7zp,15,VE0901,Anzoátegui,-68.860843,9.643274,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE2206,José Antonio Páez,-69.000164,10.078575,6.0,2154.8929032552987,0.0,0.0,0.0,92.49149901295243,1485.0,146360.0,0,0,43.525715387357465,6.957776596333095,0.0,0.0,0,0,0.0,0.0,0.0,611.8803299013525,discrepancia_poblacional
us6000t7zp,15,VE1210,Ortiz,-67.603432,9.497371,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1123,Unión,-69.153233,10.816982,6.0,203.2340092053637,0.0,0.0,0.0,46.35897399317446,243.0,12346.0,0,0,39.139507598770884,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1114,Miranda,-69.873644,11.328333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0516,Ezequiel Zamora,-67.477342,10.048198,6.5,4648.59875318408,0.0,0.0,0.0,582.9637349078739,2048.0,536489.0,0,0,61.6851564697447,9.90464151290832,0.0,0.0,0,0,0.0,0.0,0.0,270.80488933995366,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1520,Urdaneta,-66.911331,10.117986,6.0,3997.742331918329,0.0,0.0,0.0,1412.1610617888227,3165.0,334041.0,0,0,26.319483295852923,1.183693576550963,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us6000t7zp,15,VE1202,Chaguaramas,-66.293347,9.347193,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1505,Buroz,-66.113472,10.333462,6.0,29518.495110062882,0.0,0.0,0.0,6462.84149044914,14888.0,1578479.0,2,29,238.4977973591538,56.23795920145978,0.0,0.0,0,0,0.0,0.0,0.0,5581.854029064998,
us6000t7zp,15,VE0508,Mario Briceño Iragorri,-67.63957,10.323177,6.5,30969.33873914252,0.0,0.0,0.0,7833.648986356908,19019.0,3986838.0,9,12,143.2664202636633,16.763498302736778,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1502,Andrés Bello,-66.034201,10.286731,6.0,22338.456796651706,0.0,0.0,0.0,3815.443971892295,9401.0,1090583.0,1,29,125.5966348183908,24.683290788450975,0.0,0.0,0,0,0.0,0.0,0.0,3530.277484094724,discrepancia_poblacional
us6000t7zp,15,VE1811,San Rafael de Onoto,-68.995538,9.659011,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1306,Palavecino,-69.235592,9.987043,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0803,Diego Ibarra,-67.700431,10.296422,6.5,43582.181843820494,0.0,0.0,0.0,10429.567429058248,32452.0,4956285.0,12,44,237.26007516287603,28.977982268811243,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE0812,San Diego,-67.952384,10.264521,6.5,136961.39804024436,0.0,0.0,0.0,12748.396836666776,41574.0,8835283.0,18,83,464.09814356342264,42.39089714444607,0.0,0.0,0,0,0.0,0.0,0.0,1622.660113453865,discrepancia_poblacional
us6000t7zp,15,VE1513,Los Salías,-66.945501,10.386182,6.5,87626.40109631233,0.0,0.0,0.0,12646.864989369173,16386.0,3837765.0,24,45,253.4462156582783,22.704082412152687,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0312,Manuel Ezequiel Bruzual,-65.366656,9.889608,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
